term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,model,gender
height,-0.0022315204954001283,0.003852089222170896,-0.5793013522523046,0.5625949197084985,672,0.1823348214541668,B,5,male
weight,0.0029481450116876492,0.002121251993766601,1.3898136668113512,0.16508108435558447,672,0.1823348214541668,B,5,male
edu_years,0.03951362013585896,0.008813390028508212,4.4833622485838385,8.744448142124024e-6,672,0.1823348214541668,B,5,male
hlth_exc,0.1564618095504029,0.09842146981259407,1.589712182192812,0.11240618847418182,672,0.1823348214541668,B,5,male
hlth_good,0.14060408105124766,0.0814364694086605,1.726549322093952,0.08474356929354634,672,0.1823348214541668,B,5,male
hlth_fair,0.11679468771099989,0.09297005376046696,1.256261376506418,0.20949133597531325,672,0.1823348214541668,B,5,male
married,0.038698058285526755,0.08858310783188564,0.4368559563180885,0.66236694319315,672,0.1823348214541668,B,5,male
divorced,-0.05652519044602015,0.12294540192633818,-0.4597584745779008,0.6458497326921838,672,0.1823348214541668,B,5,male
widowed,-0.08847985728152721,0.23727418762796984,-0.37290131794806836,0.7093485224333592,672,0.1823348214541668,B,5,male
separated,-0.3513400205458385,0.1483755747906308,-2.3679100892556337,0.018192784381013724,672,0.1823348214541668,B,5,male
province_f23,0.09495308892264266,0.07958632567065978,1.1930829589441392,0.23329031942705925,672,0.1823348214541668,B,5,male
province_f32,0.13372681552124335,0.07786140450529248,1.7174981156697928,0.086384348594129,672,0.1823348214541668,B,5,male
province_f37,0.09396419502767767,0.08303572761276806,1.131611629464775,0.2582324382533502,672,0.1823348214541668,B,5,male
province_f41,0.11012724502533836,0.08266562493854081,1.3322012034290476,0.1832804068204138,672,0.1823348214541668,B,5,male
province_f42,-0.0290944934336137,0.10415943392184143,-0.2793265318189561,0.7800868020272137,672,0.1823348214541668,B,5,male
province_f43,0.15478349211596476,0.08309935609581465,1.8626316663332187,0.06298382089629218,672,0.1823348214541668,B,5,male
province_f45,-0.16374448497316824,0.08157628759541137,-2.0072559048688405,0.045153170731333056,672,0.1823348214541668,B,5,male
province_f52,0.11103175326730634,0.08562938955182232,1.2966547332456537,0.1952292935419804,672,0.1823348214541668,B,5,male
age,0.004506746875560076,0.0033717137865990556,1.3366338784366074,0.18182930963444638,672,0.1823348214541668,B,5,male
smoke,0.0274432728525257,0.04304620317096316,0.6375306259539651,0.524013117613253,672,0.1823348214541668,B,5,male
drink,-0.049397612461517276,0.04828407087861242,-1.0230622969986176,0.306674840910415,672,0.1823348214541668,B,5,male
factor(occ_f)2,0.03920630306471875,0.10363306354540432,0.37831847986952016,0.7053226866228997,672,0.1823348214541668,B,5,male
factor(occ_f)3,0.062025274497498645,0.09216972755424756,0.6729462714424641,0.5012306076237276,672,0.1823348214541668,B,5,male
factor(occ_f)4,-0.117810534100856,0.07911812105610881,-1.489046156914007,0.13698042876338526,672,0.1823348214541668,B,5,male
factor(occ_f)5,-0.3731381580120517,0.29714639247563834,-1.2557384759185444,0.20968079341014226,672,0.1823348214541668,B,5,male
factor(occ_f)6,-0.12403996265842089,0.10198925645645643,-1.2162061668856154,0.2243662539889937,672,0.1823348214541668,B,5,male
factor(occ_f)7,-0.19858997044531446,0.1124787135153405,-1.7655782524417796,0.07795563798410209,672,0.1823348214541668,B,5,male
factor(occ_f)8,0.2773832113720298,0.2285355998989888,1.2137418043168386,0.22530552674688478,672,0.1823348214541668,B,5,male
factor(occ_f)9,0.08863059133529712,0.11606192702880651,0.7636491449370736,0.44536498409931435,672,0.1823348214541668,B,5,male
factor(occ_f)10,-0.2088180121974315,0.1064732665163983,-1.9612248128526306,0.0502971008755482,672,0.1823348214541668,B,5,male
factor(occ_f)11,-0.3413604536241253,0.10691342748624177,-3.192867927352282,0.0014795272814997415,672,0.1823348214541668,B,5,male
factor(occ_f)12,-0.8811094303411068,0.33479394312468524,-2.6317962090878106,0.008703494726497498,672,0.1823348214541668,B,5,male
factor(occ_f)13,-0.18445746414634354,0.26678394086290647,-0.6914114228529654,0.48956417559864895,672,0.1823348214541668,B,5,male
factor(wu_f)2,-0.05546919256563566,0.07659267173234999,-0.7242101797867885,0.46920813933170136,672,0.1823348214541668,B,5,male
factor(wu_f)3,-0.00775421946525727,0.09203170076248525,-0.084255961815476,0.9328799485750978,672,0.1823348214541668,B,5,male
factor(wu_f)4,-0.29207672282058006,0.10444687716831855,-2.796414126866538,0.005326475822912362,672,0.1823348214541668,B,5,male
factor(wu_f)5,-0.2512710826784558,0.11388033060029715,-2.2064484828409885,0.027716108882100167,672,0.1823348214541668,B,5,male
factor(wu_f)7,0.22141827793624638,0.09540659980451907,2.3207857568545127,0.02061982178643881,672,0.1823348214541668,B,5,male
factor(wu_f)8,0.13880837337666024,0.10473833733840032,1.3252871575398666,0.18556095941930745,672,0.1823348214541668,B,5,male
factor(wu_f)9,0.1669462942205987,0.2968393686098137,0.5624129137669893,0.5740367026389812,672,0.1823348214541668,B,5,male
calories,1.215438791804275e-4,1.2626730897481045e-4,0.9625918233885443,0.33612526687772104,672,0.1823348214541668,B,5,male
carbs,-0.0011668070438506882,5.388552978664127e-4,-2.1653439215882972,0.03073958077309192,672,0.1823348214541668,B,5,male
fat,-0.001558168401061619,0.001237638025742114,-1.2589855585014917,0.20850631979161818,672,0.1823348214541668,B,5,male
protein,0.0044584247167997635,0.0014774112903161733,3.017727525180641,0.002650569384946884,672,0.1823348214541668,B,5,male
diet_guide,0.174569862250877,0.05891622010514493,2.963018705873028,0.0031624083193413726,672,0.1823348214541668,B,5,male
diet_hifat,0.053309610138674024,0.08951269945475637,0.5955535970135615,0.5516894159674919,672,0.1823348214541668,B,5,male
diet_hlthy,-0.2512687611460521,0.11445467892160817,-2.1953559567289522,0.028505573456214132,672,0.1823348214541668,B,5,male
(Intercept),6.1745523041108745,0.7522990249028,8.207577173064463,1.2960632574005603e-15,672,0.1823348214541668,B,6,male
height,-0.0022315204954001283,0.003852089222170896,-0.5793013522523046,0.5625949197084985,672,0.1823348214541668,B,6,male
weight,0.0029481450116876492,0.002121251993766601,1.3898136668113512,0.16508108435558447,672,0.1823348214541668,B,6,male
edu_years,0.03951362013585896,0.008813390028508212,4.4833622485838385,8.744448142124024e-6,672,0.1823348214541668,B,6,male
hlth_exc,0.1564618095504029,0.09842146981259407,1.589712182192812,0.11240618847418182,672,0.1823348214541668,B,6,male
hlth_good,0.14060408105124766,0.0814364694086605,1.726549322093952,0.08474356929354634,672,0.1823348214541668,B,6,male
hlth_fair,0.11679468771099989,0.09297005376046696,1.256261376506418,0.20949133597531325,672,0.1823348214541668,B,6,male
married,0.038698058285526755,0.08858310783188564,0.4368559563180885,0.66236694319315,672,0.1823348214541668,B,6,male
divorced,-0.05652519044602015,0.12294540192633818,-0.4597584745779008,0.6458497326921838,672,0.1823348214541668,B,6,male
widowed,-0.08847985728152721,0.23727418762796984,-0.37290131794806836,0.7093485224333592,672,0.1823348214541668,B,6,male
separated,-0.3513400205458385,0.1483755747906308,-2.3679100892556337,0.018192784381013724,672,0.1823348214541668,B,6,male
province_f23,0.09495308892264266,0.07958632567065978,1.1930829589441392,0.23329031942705925,672,0.1823348214541668,B,6,male
province_f32,0.13372681552124335,0.07786140450529248,1.7174981156697928,0.086384348594129,672,0.1823348214541668,B,6,male
province_f37,0.09396419502767767,0.08303572761276806,1.131611629464775,0.2582324382533502,672,0.1823348214541668,B,6,male
province_f41,0.11012724502533836,0.08266562493854081,1.3322012034290476,0.1832804068204138,672,0.1823348214541668,B,6,male
province_f42,-0.0290944934336137,0.10415943392184143,-0.2793265318189561,0.7800868020272137,672,0.1823348214541668,B,6,male
province_f43,0.15478349211596476,0.08309935609581465,1.8626316663332187,0.06298382089629218,672,0.1823348214541668,B,6,male
province_f45,-0.16374448497316824,0.08157628759541137,-2.0072559048688405,0.045153170731333056,672,0.1823348214541668,B,6,male
province_f52,0.11103175326730634,0.08562938955182232,1.2966547332456537,0.1952292935419804,672,0.1823348214541668,B,6,male
age,0.004506746875560076,0.0033717137865990556,1.3366338784366074,0.18182930963444638,672,0.1823348214541668,B,6,male
smoke,0.0274432728525257,0.04304620317096316,0.6375306259539651,0.524013117613253,672,0.1823348214541668,B,6,male
drink,-0.049397612461517276,0.04828407087861242,-1.0230622969986176,0.306674840910415,672,0.1823348214541668,B,6,male
factor(occ_f)2,0.03920630306471875,0.10363306354540432,0.37831847986952016,0.7053226866228997,672,0.1823348214541668,B,6,male
factor(occ_f)3,0.062025274497498645,0.09216972755424756,0.6729462714424641,0.5012306076237276,672,0.1823348214541668,B,6,male
factor(occ_f)4,-0.117810534100856,0.07911812105610881,-1.489046156914007,0.13698042876338526,672,0.1823348214541668,B,6,male
factor(occ_f)5,-0.3731381580120517,0.29714639247563834,-1.2557384759185444,0.20968079341014226,672,0.1823348214541668,B,6,male
factor(occ_f)6,-0.12403996265842089,0.10198925645645643,-1.2162061668856154,0.2243662539889937,672,0.1823348214541668,B,6,male
factor(occ_f)7,-0.19858997044531446,0.1124787135153405,-1.7655782524417796,0.07795563798410209,672,0.1823348214541668,B,6,male
factor(occ_f)8,0.2773832113720298,0.2285355998989888,1.2137418043168386,0.22530552674688478,672,0.1823348214541668,B,6,male
factor(occ_f)9,0.08863059133529712,0.11606192702880651,0.7636491449370736,0.44536498409931435,672,0.1823348214541668,B,6,male
factor(occ_f)10,-0.2088180121974315,0.1064732665163983,-1.9612248128526306,0.0502971008755482,672,0.1823348214541668,B,6,male
factor(occ_f)11,-0.3413604536241253,0.10691342748624177,-3.192867927352282,0.0014795272814997415,672,0.1823348214541668,B,6,male
factor(occ_f)12,-0.8811094303411068,0.33479394312468524,-2.6317962090878106,0.008703494726497498,672,0.1823348214541668,B,6,male
factor(occ_f)13,-0.18445746414634354,0.26678394086290647,-0.6914114228529654,0.48956417559864895,672,0.1823348214541668,B,6,male
factor(wu_f)2,-0.05546919256563566,0.07659267173234999,-0.7242101797867885,0.46920813933170136,672,0.1823348214541668,B,6,male
factor(wu_f)3,-0.00775421946525727,0.09203170076248525,-0.084255961815476,0.9328799485750978,672,0.1823348214541668,B,6,male
factor(wu_f)4,-0.29207672282058006,0.10444687716831855,-2.796414126866538,0.005326475822912362,672,0.1823348214541668,B,6,male
factor(wu_f)5,-0.2512710826784558,0.11388033060029715,-2.2064484828409885,0.027716108882100167,672,0.1823348214541668,B,6,male
factor(wu_f)7,0.22141827793624638,0.09540659980451907,2.3207857568545127,0.02061982178643881,672,0.1823348214541668,B,6,male
factor(wu_f)8,0.13880837337666024,0.10473833733840032,1.3252871575398666,0.18556095941930745,672,0.1823348214541668,B,6,male
factor(wu_f)9,0.1669462942205987,0.2968393686098137,0.5624129137669893,0.5740367026389812,672,0.1823348214541668,B,6,male
calories,1.215438791804275e-4,1.2626730897481045e-4,0.9625918233885443,0.33612526687772104,672,0.1823348214541668,B,6,male
carbs,-0.0011668070438506882,5.388552978664127e-4,-2.1653439215882972,0.03073958077309192,672,0.1823348214541668,B,6,male
fat,-0.001558168401061619,0.001237638025742114,-1.2589855585014917,0.20850631979161818,672,0.1823348214541668,B,6,male
protein,0.0044584247167997635,0.0014774112903161733,3.017727525180641,0.002650569384946884,672,0.1823348214541668,B,6,male
diet_guide,0.174569862250877,0.05891622010514493,2.963018705873028,0.0031624083193413726,672,0.1823348214541668,B,6,male
diet_hifat,0.053309610138674024,0.08951269945475637,0.5955535970135615,0.5516894159674919,672,0.1823348214541668,B,6,male
diet_hlthy,-0.2512687611460521,0.11445467892160817,-2.1953559567289522,0.028505573456214132,672,0.1823348214541668,B,6,male
(Intercept),6.572913238490961,0.913680376877036,7.1938868392437305,1.9258378654318635e-12,672,0.19571617584367773,B,7,male
height,-0.002082766313462692,0.004027359756465339,-0.517154274613564,0.6052429424965227,672,0.19571617584367773,B,7,male
weight,0.002504378605240718,0.0022995699944041046,1.0890638733915494,0.276571863150532,672,0.19571617584367773,B,7,male
edu_years,0.04134850841676222,0.009115710802384352,4.535960970366336,6.953406501677743e-6,672,0.19571617584367773,B,7,male
hlth_exc,0.1480768421741826,0.10673320879636329,1.3873549183431653,0.16585915067768753,672,0.19571617584367773,B,7,male
hlth_good,0.12834805379260503,0.09313862629873729,1.3780324972899571,0.1687174186109667,672,0.19571617584367773,B,7,male
hlth_fair,0.0750456165465916,0.1020208568715004,0.7355909256978183,0.4622729957837175,672,0.19571617584367773,B,7,male
married,0.010615913172199674,0.09903499042893922,0.10719355983395518,0.9146719877556917,672,0.19571617584367773,B,7,male
divorced,-0.06289785923943693,0.13857350696430498,-0.4538952691414437,0.6500716901158053,672,0.19571617584367773,B,7,male
widowed,0.11857688590912252,0.2953142781822835,0.40152777792860606,0.6881774789846662,672,0.19571617584367773,B,7,male
separated,-0.321111722965292,0.22866176994299692,-1.4043087440692072,0.16075491093575026,672,0.19571617584367773,B,7,male
province_f23,0.18764463694802194,0.2508734190251852,0.7479653989535826,0.45478006572482177,672,0.19571617584367773,B,7,male
province_f32,0.14046113244521097,0.2537701818849738,0.5534973865009786,0.5801332647482225,672,0.19571617584367773,B,7,male
province_f37,0.5126520596416786,0.26545806767616037,1.9311978879733165,0.053938901487868646,672,0.19571617584367773,B,7,male
province_f41,0.2044848627764841,0.3467461580461789,0.5897249559409717,0.5556015916697588,672,0.19571617584367773,B,7,male
province_f42,-0.22303727401618964,0.2636087719974945,-0.8460920034114401,0.39784560708231875,672,0.19571617584367773,B,7,male
province_f43,0.15294039608032772,0.18707265071593007,0.8175454589167489,0.4139479239717013,672,0.19571617584367773,B,7,male
province_f45,-0.41037528735510687,0.2690408692779325,-1.525326945517593,0.127715236564576,672,0.19571617584367773,B,7,male
province_f52,-0.02123958318903624,0.20439441303372102,-0.10391469548403033,0.9172724777931001,672,0.19571617584367773,B,7,male
age,-0.004782862993133029,0.010167698127968607,-0.47039781599894837,0.6382452540320824,672,0.19571617584367773,B,7,male
smoke,0.03843747889615843,0.0444290785393555,0.8651423833179506,0.3873134656826367,672,0.19571617584367773,B,7,male
drink,-0.04136174450516044,0.048744535888639244,-0.8485411493024495,0.3964819652840801,672,0.19571617584367773,B,7,male
factor(occ_f)2,0.04173668960708266,0.0990069299409399,0.4215532148303117,0.6735052237877268,672,0.19571617584367773,B,7,male
factor(occ_f)3,0.09568576319183103,0.0919132137468546,1.0410446908685698,0.29828266036449225,672,0.19571617584367773,B,7,male
factor(occ_f)4,-0.06644696615529004,0.08000150499351157,-0.8305714518830508,0.40655287528435335,672,0.19571617584367773,B,7,male
factor(occ_f)5,-0.292591511837176,0.3228607898516617,-0.9062466581079948,0.3651765184537643,672,0.19571617584367773,B,7,male
factor(occ_f)6,-0.09016728601927285,0.09896331610689961,-0.9111182766134742,0.3626064164548769,672,0.19571617584367773,B,7,male
factor(occ_f)7,-0.16221496264045496,0.11550934792077228,-1.4043448912179646,0.160744156800045,672,0.19571617584367773,B,7,male
factor(occ_f)8,0.4071712717073903,0.23152147245587823,1.7586760631240639,0.0791526905715899,672,0.19571617584367773,B,7,male
factor(occ_f)9,0.07296030049901366,0.16788669403905587,0.4345806016171879,0.6640263135240442,672,0.19571617584367773,B,7,male
factor(occ_f)10,-0.21076174603480793,0.1055947386520943,-1.9959493126756067,0.04640020730515778,672,0.19571617584367773,B,7,male
factor(occ_f)11,-0.249302459854034,0.10559408775543545,-2.3609509315657795,0.018553446476395053,672,0.19571617584367773,B,7,male
factor(occ_f)12,-0.7829578208231501,0.3537142901070822,-2.2135317761295994,0.027244072121469086,672,0.19571617584367773,B,7,male
factor(occ_f)13,-0.058936511764568836,0.2599323217324419,-0.22673791151388398,0.8207063480138331,672,0.19571617584367773,B,7,male
factor(wu_f)2,-0.022290969801588536,0.07782258728580053,-0.28643316264628654,0.7746472701216924,672,0.19571617584367773,B,7,male
factor(wu_f)3,0.027672629209667062,0.09841380849256898,0.2811864476493313,0.7786663173014282,672,0.19571617584367773,B,7,male
factor(wu_f)4,-0.41033915467482296,0.11016340285625904,-3.724822799911442,2.1428161688038188e-4,672,0.19571617584367773,B,7,male
factor(wu_f)5,-0.24586046440737983,0.12117343955935558,-2.0289963320464097,0.042908680205696874,672,0.19571617584367773,B,7,male
factor(wu_f)7,0.1740870878417216,0.09406230105813002,1.8507636522110669,0.06470489370977131,672,0.19571617584367773,B,7,male
factor(wu_f)8,0.11636949567929414,0.11724283818548864,0.9925509948436014,0.32133708180491816,672,0.19571617584367773,B,7,male
factor(wu_f)9,0.08214627656106913,0.30248413398808477,0.27157218290432705,0.7860463095686913,672,0.19571617584367773,B,7,male
calories,1.3126525461455054e-4,1.2973276207836425e-4,1.0118126871858366,0.3120437909547832,672,0.19571617584367773,B,7,male
carbs,-0.0010869815352383791,5.562626095798368e-4,-1.954079811439082,0.05116543319035423,672,0.19571617584367773,B,7,male
fat,-0.0018434554325226136,0.0012462067313473914,-1.4792533101867298,0.13960814565115506,672,0.19571617584367773,B,7,male
protein,0.004640423156486364,0.0015245429694004933,3.043812637377581,0.0024403857360517254,672,0.19571617584367773,B,7,male
diet_guide,0.18791516547289977,0.060418043099016876,3.1102491215237245,0.001959819660045191,672,0.19571617584367773,B,7,male
diet_hifat,0.03973131374936534,0.09667507827044526,0.4109778286211295,0.6812385248494257,672,0.19571617584367773,B,7,male
diet_hlthy,-0.2880109589367474,0.13764643803459148,-2.0923967452348333,0.036831200878206315,672,0.19571617584367773,B,7,male
province_f21:cohort_f2,0.022610256631701405,0.20909071654402803,0.10813610955769232,0.9139246132109444,672,0.19571617584367773,B,7,male
province_f23:cohort_f2,-0.008025428443751271,0.23187730598097192,-0.03461066795562066,0.9724019405268389,672,0.19571617584367773,B,7,male
province_f32:cohort_f2,-0.02173312484499452,0.21724877154146172,-0.10003796426921002,0.9203482832440595,672,0.19571617584367773,B,7,male
province_f37:cohort_f2,-0.2084899081985183,0.25457250169383616,-0.8189804743689894,0.4131293541973733,672,0.19571617584367773,B,7,male
province_f41:cohort_f2,-0.1300120592333662,0.33693869114079356,-0.38586265885101106,0.6997379525312377,672,0.19571617584367773,B,7,male
province_f42:cohort_f2,0.12925187272640543,0.2216547370355844,0.5831225375781406,0.5600343844241487,672,0.19571617584367773,B,7,male
province_f43:cohort_f2,-0.1628405331046384,0.12745631106580593,-1.277618438372687,0.20188818496395836,672,0.19571617584367773,B,7,male
province_f45:cohort_f2,0.16566559692891392,0.22666145492689307,0.730894438943522,0.4651347683817588,672,0.19571617584367773,B,7,male
province_f52:cohort_f2,0.29990889349476013,0.2113996542914807,1.418682043260306,0.15652154575206384,672,0.19571617584367773,B,7,male
province_f21:cohort_f3,-0.09391659530076599,0.21779361770471692,-0.4312183079124819,0.6664676878168823,672,0.19571617584367773,B,7,male
province_f23:cohort_f3,-0.07775097963593533,0.24853223931713278,-0.31284061918712813,0.7545126773105748,672,0.19571617584367773,B,7,male
province_f32:cohort_f3,0.00554263737890571,0.2499486456835823,0.022175104664989086,0.9823157991594618,672,0.19571617584367773,B,7,male
province_f37:cohort_f3,-0.49221731847768946,0.2620706949168633,-1.8781852684209335,0.06085043640066426,672,0.19571617584367773,B,7,male
province_f41:cohort_f3,-0.16256393245383746,0.33590189152469535,-0.4839625395258777,0.6285926462712215,672,0.19571617584367773,B,7,male
province_f42:cohort_f3,0.25672195885266175,0.33242707586693937,0.7722654906588291,0.44026747941270017,672,0.19571617584367773,B,7,male
province_f43:cohort_f3,-0.11878122690098632,0.16125536438976004,-0.736603258753537,0.4616574304366067,672,0.19571617584367773,B,7,male
province_f45:cohort_f3,0.3196991217040509,0.24685400873389568,1.2950939032498394,0.19579609920031063,672,0.19571617584367773,B,7,male
province_f52:cohort_f3,0.15245501771261763,0.20013234034378513,0.7617710233674981,0.4465021037670658,672,0.19571617584367773,B,7,male
province_f21:cohort_f4,0.1531093934465392,0.2886996306256936,0.5303414940805706,0.5960754003717579,672,0.19571617584367773,B,7,male
province_f23:cohort_f4,-0.35949723062953404,0.264635158010738,-1.3584636045031735,0.17483755779745697,672,0.19571617584367773,B,7,male
province_f32:cohort_f4,-0.17887699406488633,0.27456231818885263,-0.6514987025344428,0.5149791580345002,672,0.19571617584367773,B,7,male
province_f37:cohort_f4,-0.7190302646764323,0.29573501194270524,-2.4313329015494958,0.015341092359862873,672,0.19571617584367773,B,7,male
province_f41:cohort_f4,-0.2524139232712214,0.3696222910842274,-0.682896917636666,0.49494094396323585,672,0.19571617584367773,B,7,male
province_f42:cohort_f4,-0.14894276963924283,0.29012721911601186,-0.5133705485926356,0.6078849759202885,672,0.19571617584367773,B,7,male
province_f43:cohort_f4,0.2544364577141934,0.2594656694303596,0.980617043760712,0.3271849200839111,672,0.19571617584367773,B,7,male
province_f45:cohort_f4,0.18061528179214292,0.29633505428153595,0.609496848862665,0.5424305958253453,672,0.19571617584367773,B,7,male
province_f52:cohort_f4,-0.1938820501286764,0.233314849879069,-0.8309888986027624,0.40631719919319575,672,0.19571617584367773,B,7,male
province_f21:cohort_f5,-0.562847411354716,0.35387954976551006,-1.5905056161840196,0.11225834997655061,672,0.19571617584367773,B,7,male
province_f23:cohort_f5,-0.4055496394544051,0.3212006351107057,-1.2626053473232626,0.20723154279674652,672,0.19571617584367773,B,7,male
province_f32:cohort_f5,-0.1442478848701573,0.34157195121756173,-0.42230600128603557,0.6729560500405646,672,0.19571617584367773,B,7,male
province_f37:cohort_f5,-0.6953514205561397,0.357592003980504,-1.9445385042615506,0.052307013119828376,672,0.19571617584367773,B,7,male
province_f41:cohort_f5,-0.24967651410655792,0.41761834126780245,-0.5978581145372877,0.5501647953998178,672,0.19571617584367773,B,7,male
province_f42:cohort_f5,0.26216061452126344,0.42952553184123443,0.6103493159008901,0.5418662554899843,672,0.19571617584367773,B,7,male
province_f43:cohort_f5,-0.2395758566726336,0.36098143855658865,-0.6636791565532999,0.5071558083893344,672,0.19571617584367773,B,7,male
province_f45:cohort_f5,0.05917995910817832,0.37007181796584127,0.15991479554825438,0.8730031108317261,672,0.19571617584367773,B,7,male
province_f52:cohort_f5,-0.03912382304841747,0.32107428819013056,-0.12185286859609736,0.9030571742694506,672,0.19571617584367773,B,7,male
