term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,model,gender
divorced,-0.08032954670759322,0.1459245927492454,-0.5504866944917933,0.5822944303878415,471,0.22216766178497982,A,7,female
widowed,-0.133270212068329,0.2463063864609746,-0.5410749350969212,0.5887586423200258,471,0.22216766178497982,A,7,female
separated,0.4994841930831504,0.39438093874389285,1.2665018615605825,0.20607417197438926,471,0.22216766178497982,A,7,female
province_f23,0.2941124617436825,0.17572791026294501,1.6736809838778395,0.09497898948357317,471,0.22216766178497982,A,7,female
province_f32,0.3842514200543134,0.23673118699220413,1.6231550432219448,0.10534801809485937,471,0.22216766178497982,A,7,female
province_f37,1.214362556863056,0.8054368545588252,1.5077067183972086,0.13242293907579467,471,0.22216766178497982,A,7,female
province_f41,-0.41653678040206243,0.3058806490421723,-1.3617624446214436,0.1740431693102109,471,0.22216766178497982,A,7,female
province_f42,0.3029037889504785,0.27380026923062767,1.1062947081886771,0.2692672150921599,471,0.22216766178497982,A,7,female
province_f43,-0.2702823323168582,0.20091001774553274,-1.3452904705786777,0.17929742814660465,471,0.22216766178497982,A,7,female
province_f45,0.43430709798437367,0.27153337772251457,1.599461184577466,0.11051165672341164,471,0.22216766178497982,A,7,female
province_f52,0.01898574877658954,0.20324316655521796,0.09341395874892262,0.925621707123178,471,0.22216766178497982,A,7,female
age,0.022946935628877067,0.010568841274471835,2.171187458771237,0.030507256737294663,471,0.22216766178497982,A,7,female
smoke,0.1718673469992694,0.28276289917968106,0.6078143472777758,0.5436572695054818,471,0.22216766178497982,A,7,female
drink,0.04286165227802305,0.074791056145238,0.5730852656337583,0.5669105981264835,471,0.22216766178497982,A,7,female
factor(occ_f)2,-0.13794669515898922,0.086294155155567015,-1.598563598082691,0.11071114526964948,471,0.22216766178497982,A,7,female
factor(occ_f)3,0.15169946462125278,0.16031907016251004,0.9462346835437615,0.3446030160864666,471,0.22216766178497982,A,7,female
factor(occ_f)4,-0.217698945700259,0.11919510165260472,-1.8264084906336562,0.06853769921431244,471,0.22216766178497982,A,7,female
factor(occ_f)6,-0.17508902791940079,0.17083847405410862,-1.0248805422129088,0.3060420578590806,471,0.22216766178497982,A,7,female
factor(occ_f)7,-0.2754746562791888,0.1439159365211502,-1.9141358694400357,0.05631963720663942,471,0.22216766178497982,A,7,female
factor(occ_f)8,0.7513130411586831,0.2455492031116161,3.059725023082924,0.0023653792049291348,471,0.22216766178497982,A,7,female
factor(occ_f)11,-0.45805149300845843,0.12578132413816986,-3.641649474967303,3.0668412214109893e-4,471,0.22216766178497982,A,7,female
factor(occ_f)12,-0.4515694807697178,0.481409272450029,-0.9380157521095346,0.3488051847813337,471,0.22216766178497982,A,7,female
factor(occ_f)13,0.2241916662255133,0.3142918745788037,0.7133231380097317,0.47606386739921114,471,0.22216766178497982,A,7,female
factor(wu_f)2,0.3066365491742547,0.15668075355708605,1.957078595888504,0.05103688842934967,471,0.22216766178497982,A,7,female
factor(wu_f)3,0.16888054615706014,0.16569182082525707,1.0192449169543858,0.30870586457059274,471,0.22216766178497982,A,7,female
factor(wu_f)4,-0.06301961030408042,0.19975683767952165,-0.31548161773158145,0.7525613609633821,471,0.22216766178497982,A,7,female
factor(wu_f)5,-0.050386757707624547,0.19122980339617437,-0.26348799618455576,0.7923108349871788,471,0.22216766178497982,A,7,female
factor(wu_f)7,0.10022116680786122,0.17354597026580537,0.5774906017947932,0.5639346234851167,471,0.22216766178497982,A,7,female
factor(wu_f)8,0.229575231732573,0.19172215722146624,1.1974371405981057,0.23184889194548744,471,0.22216766178497982,A,7,female
factor(wu_f)9,0.08222333769569183,0.2439019288269432,0.33711638973561425,0.7362068664660877,471,0.22216766178497982,A,7,female
calories,-5.625960243697773e-4,5.129607500043362e-4,-1.0967623241447255,0.273408452137539,471,0.22216766178497982,A,7,female
carbs,0.001719671621972619,0.0021156852846845897,0.8128201459930231,0.4168071198500076,471,0.22216766178497982,A,7,female
fat,0.004617348639856936,0.004614001662509862,1.000725395782639,0.3175676110927328,471,0.22216766178497982,A,7,female
protein,0.004662725462856628,0.002930253008140866,1.5912364734043736,0.11235029185775125,471,0.22216766178497982,A,7,female
diet_guide,-0.09064668200792989,0.06638989406464617,-1.3653686797521327,0.17290840591194792,471,0.22216766178497982,A,7,female
diet_hifat,0.05210508248927957,0.12091629522663967,0.4309186151594896,0.6667608299552887,471,0.22216766178497982,A,7,female
diet_hlthy,0.48287941948595003,0.5213628188990038,0.9261869124186459,0.3549101174832874,471,0.22216766178497982,A,7,female
province_f21:cohort_f3,0.23198308526445607,0.23109443720633713,1.0038453892220933,0.31606305815292346,471,0.22216766178497982,A,7,female
province_f23:cohort_f3,-0.2850878639513802,0.2106911445571392,-1.3531079559637813,0.17678921715492682,471,0.22216766178497982,A,7,female
province_f32:cohort_f3,-0.035201038082349694,0.2539565415691692,-0.13861047982795166,0.8898280662747047,471,0.22216766178497982,A,7,female
province_f37:cohort_f3,-1.054273572180999,0.8066916550104054,-1.3069102247839668,0.19199780388955803,471,0.22216766178497982,A,7,female
province_f41:cohort_f3,0.6447555527956869,0.28806959972859925,2.238193663625507,0.02576080309035454,471,0.22216766178497982,A,7,female
province_f42:cohort_f3,-0.07683927148428991,0.2704562259093985,-0.2841098267415397,0.7764739648093902,471,0.22216766178497982,A,7,female
province_f43:cohort_f3,0.31850218852913226,0.2081551714842547,1.5301190273489047,0.1267816615245312,471,0.22216766178497982,A,7,female
province_f45:cohort_f3,-0.21031080296549945,0.258235160530784,-0.8144158314197825,0.41589379097332246,471,0.22216766178497982,A,7,female
province_f52:cohort_f3,0.31939881788034996,0.2614522936034412,1.2216332604249378,0.2225694344142503,471,0.22216766178497982,A,7,female
province_f21:cohort_f4,0.40709764641461565,0.22316332549098827,1.8242139272613365,0.06886939051989366,471,0.22216766178497982,A,7,female
province_f23:cohort_f4,0.0508254122120803,0.16258424561139054,0.31260969979565784,0.7547409365219476,471,0.22216766178497982,A,7,female
province_f32:cohort_f4,0.18270880249786745,0.2448453151125081,0.7462213537306667,0.4559742406079498,471,0.22216766178497982,A,7,female
province_f37:cohort_f4,-0.8587088756247349,0.8156558671187827,-1.0527833002146265,0.2930790570079917,471,0.22216766178497982,A,7,female
province_f41:cohort_f4,0.8517552219954301,0.29415148180794154,2.895634646340355,0.003992547913394321,471,0.22216766178497982,A,7,female
province_f42:cohort_f4,-0.019599126754420205,0.27228837958698615,-0.07197929924203395,0.9426545384356837,471,0.22216766178497982,A,7,female
province_f43:cohort_f4,0.8285242028368874,0.2672660960045266,3.0999974004291775,0.0020728282657521105,471,0.22216766178497982,A,7,female
province_f45:cohort_f4,-0.0016668672743552037,0.28051178519653763,-0.0059422361637580775,0.9952617866769244,471,0.22216766178497982,A,7,female
province_f52:cohort_f4,0.28718146264955885,0.23553481935320325,1.219273920680523,0.22346234515924948,471,0.22216766178497982,A,7,female
province_f21:cohort_f5,0.6150749413658618,0.3311899876647655,1.8571664732463111,0.0640259868551607,471,0.22216766178497982,A,7,female
province_f23:cohort_f5,-0.05955869763892877,0.251830020478641,-0.2365035650861977,0.8131636110502739,471,0.22216766178497982,A,7,female
province_f32:cohort_f5,0.3082599304810479,0.30636593116657895,1.0061821473009644,0.31493928584945047,471,0.22216766178497982,A,7,female
province_f37:cohort_f5,-0.7862240669547716,0.8458383773134095,-0.9295204474547637,0.3531828476319483,471,0.22216766178497982,A,7,female
province_f41:cohort_f5,0.7530824795472866,0.389839183527388,1.9317772850157302,0.05409655302646643,471,0.22216766178497982,A,7,female
province_f42:cohort_f5,0.1532268871277236,0.34962557383134385,0.4382599517781237,0.6614356267387266,471,0.22216766178497982,A,7,female
province_f43:cohort_f5,1.0610250114855246,0.28096289273342395,3.7763884090281605,1.8339375352824505e-4,471,0.22216766178497982,A,7,female
province_f45:cohort_f5,0.06500733472509082,0.32343317367959484,0.20099154946143388,0.8408078559260245,471,0.22216766178497982,A,7,female
province_f52:cohort_f5,0.6866895421071336,0.29080546142868824,2.3613364712392952,0.0186902388170109,471,0.22216766178497982,A,7,female
(Intercept),3.076405489299584,0.7529979018343015,4.0855432422925295,5.187854366132989e-5,482,0.10281315774590105,B,1,female
height,0.01641000942797902,0.004889468832963768,3.356194709197489,8.557338136120218e-4,482,0.10281315774590105,B,1,female
weight,-0.0061770407672052,0.003385887280690289,-1.824349204544657,0.06874784435008678,482,0.10281315774590105,B,1,female
edu_years,0.05374165389217813,0.010369427424289807,5.182702158297698,3.2803350455384193e-7,482,0.10281315774590105,B,1,female
hlth_exc,0.3470506564301237,0.10920334606856315,3.1780221845238015,0.0015827449240450643,482,0.10281315774590105,B,1,female
hlth_good,0.3388923367858749,0.09864915842985046,3.4353292230755486,6.454828910351725e-4,482,0.10281315774590105,B,1,female
hlth_fair,0.32550980514761313,0.10969868646870204,2.9673081385571907,0.0031607890385732425,482,0.10281315774590105,B,1,female
married,-4.7127267566359935e-4,0.08196629546084111,-0.005749591011939132,0.9954150079497541,482,0.10281315774590105,B,1,female
divorced,-0.030556918867136167,0.15224647296981353,-0.20070690815408776,0.8410164665625826,482,0.10281315774590105,B,1,female
widowed,-0.1902337730169298,0.2977607027742695,-0.6388813945040451,0.5232180701156348,482,0.10281315774590105,B,1,female
separated,0.5129669910307583,0.27192595724431295,1.8864215694196529,0.05986778135106077,482,0.10281315774590105,B,1,female
province_f23,0.028626416076802264,0.10218851674658119,0.2801333945162678,0.7795010953532066,482,0.10281315774590105,B,1,female
province_f32,0.156522126759533,0.09527227836526612,1.6428926592837423,0.10108848040891179,482,0.10281315774590105,B,1,female
province_f37,-0.03219870357801982,0.12649536671615091,-0.25454452928914034,0.7991886588047932,482,0.10281315774590105,B,1,female
province_f41,-0.06575448210381207,0.13778672901562564,-0.4772192690368259,0.6334326382214557,482,0.10281315774590105,B,1,female
province_f42,-0.04780602927236534,0.10075983898594358,-0.47445519716476003,0.6354004872830541,482,0.10281315774590105,B,1,female
province_f43,0.10497268551489228,0.10708126804773921,0.9803085771088658,0.3274491115098118,482,0.10281315774590105,B,1,female
province_f45,-0.0028556636562539284,0.1033242084705138,-0.027637895305714973,0.9779629431243411,482,0.10281315774590105,B,1,female
province_f52,0.0419581387329305,0.11479394455308968,0.36550829310971,0.7149000278100657,482,0.10281315774590105,B,1,female
age,0.009557036501062639,0.00435720476236018,2.193387050253257,0.028779280003285886,482,0.10281315774590105,B,1,female
smoke,0.06526958497751613,0.2823386171841975,0.23117484114804707,0.8172817632608771,482,0.10281315774590105,B,1,female
drink,0.06512029574567758,0.06758076506950247,0.9635921652959322,0.33575670825678594,482,0.10281315774590105,B,1,female
(Intercept),3.076405489299584,0.7529979018343015,4.0855432422925295,5.187854366132989e-5,482,0.10281315774590105,B,2,female
height,0.01641000942797902,0.004889468832963768,3.356194709197489,8.557338136120218e-4,482,0.10281315774590105,B,2,female
weight,-0.0061770407672052,0.003385887280690289,-1.824349204544657,0.06874784435008678,482,0.10281315774590105,B,2,female
edu_years,0.05374165389217813,0.010369427424289807,5.182702158297698,3.2803350455384193e-7,482,0.10281315774590105,B,2,female
hlth_exc,0.3470506564301237,0.10920334606856315,3.1780221845238015,0.0015827449240450643,482,0.10281315774590105,B,2,female
hlth_good,0.3388923367858749,0.09864915842985046,3.4353292230755486,6.454828910351725e-4,482,0.10281315774590105,B,2,female
hlth_fair,0.32550980514761313,0.10969868646870204,2.9673081385571907,0.0031607890385732425,482,0.10281315774590105,B,2,female
married,-4.7127267566359935e-4,0.08196629546084111,-0.005749591011939132,0.9954150079497541,482,0.10281315774590105,B,2,female
divorced,-0.030556918867136167,0.15224647296981353,-0.20070690815408776,0.8410164665625826,482,0.10281315774590105,B,2,female
widowed,-0.1902337730169298,0.2977607027742695,-0.6388813945040451,0.5232180701156348,482,0.10281315774590105,B,2,female
separated,0.5129669910307583,0.27192595724431295,1.8864215694196529,0.05986778135106077,482,0.10281315774590105,B,2,female
province_f23,0.028626416076802264,0.10218851674658119,0.2801333945162678,0.7795010953532066,482,0.10281315774590105,B,2,female
province_f32,0.156522126759533,0.09527227836526612,1.6428926592837423,0.10108848040891179,482,0.10281315774590105,B,2,female
province_f37,-0.03219870357801982,0.12649536671615091,-0.25454452928914034,0.7991886588047932,482,0.10281315774590105,B,2,female
province_f41,-0.06575448210381207,0.13778672901562564,-0.4772192690368259,0.6334326382214557,482,0.10281315774590105,B,2,female
province_f42,-0.04780602927236534,0.10075983898594358,-0.47445519716476003,0.6354004872830541,482,0.10281315774590105,B,2,female
province_f43,0.10497268551489228,0.10708126804773921,0.9803085771088658,0.3274491115098118,482,0.10281315774590105,B,2,female
province_f45,-0.0028556636562539284,0.1033242084705138,-0.027637895305714973,0.9779629431243411,482,0.10281315774590105,B,2,female
province_f52,0.0419581387329305,0.11479394455308968,0.36550829310971,0.7149000278100657,482,0.10281315774590105,B,2,female
age,0.009557036501062639,0.00435720476236018,2.193387050253257,0.028779280003285886,482,0.10281315774590105,B,2,female
smoke,0.06526958497751613,0.2823386171841975,0.23117484114804707,0.8172817632608771,482,0.10281315774590105,B,2,female
drink,0.06512029574567758,0.06758076506950247,0.9635921652959322,0.33575670825678594,482,0.10281315774590105,B,2,female
(Intercept),3.725499102986075,0.7780243614528113,4.7884093192524455,2.2989551859514364e-6,479,0.19354267325997077,B,3,female
height,0.016109278799701976,0.004906244158853867,3.2834237918288225,0.0011071801572553974,479,0.19354267325997077,B,3,female
weight,-0.0041118912915181,0.0032225214250533657,-1.2759857109251045,0.20263219713015698,479,0.19354267325997077,B,3,female
edu_years,0.02341829783513936,0.01156039141223285,2.0257357212281617,0.043393518996600634,479,0.19354267325997077,B,3,female
hlth_exc,0.2388159545353853,0.12633590810261236,1.8903252299529485,0.05936987901945319,479,0.19354267325997077,B,3,female
hlth_good,0.23480386790148128,0.11640139583959312,2.017191170327997,0.04428095736340442,479,0.19354267325997077,B,3,female
hlth_fair,0.2107701414792164,0.1329614911441926,1.5851968841913993,0.11363838374329661,479,0.19354267325997077,B,3,female
married,-0.031612300111729545,0.08429181197083546,-0.3750340557712443,0.7078154346096637,479,0.19354267325997077,B,3,female
divorced,-0.028585768980166744,0.1337705155670264,-0.2136925977970362,0.8308855438297053,479,0.19354267325997077,B,3,female
widowed,-0.11892607479029857,0.18484816794662282,-0.6433716715257894,0.5203173643600225,479,0.19354267325997077,B,3,female
separated,0.20712048788952742,0.3091135529699995,0.6700466087607267,0.5031787754082335,479,0.19354267325997077,B,3,female
province_f23,-0.07688165624551183,0.09540957070699825,-0.8058065420042037,0.4207886862442828,479,0.19354267325997077,B,3,female
province_f32,0.1753914229521661,0.0892933177782897,1.964216666107683,0.05013259380645014,479,0.19354267325997077,B,3,female
province_f37,0.05544842615922763,0.13437514661547026,0.41263900026021627,0.6800716542871992,479,0.19354267325997077,B,3,female
province_f41,-0.11527534605219941,0.12442992436605543,-0.9264278399227783,0.3547303895980727,479,0.19354267325997077,B,3,female
province_f42,-0.0349592104692963,0.09015120306227457,-0.3877841812620871,0.6983628547655315,479,0.19354267325997077,B,3,female
province_f43,0.11400264450604009,0.11084629663057805,1.028474996201103,0.30429020035224286,479,0.19354267325997077,B,3,female
province_f45,0.04296456749074882,0.09252308683909366,0.46436591080741,0.6426147658650221,479,0.19354267325997077,B,3,female
province_f52,0.009706516783608047,0.10331491878934547,0.09395077591261726,0.9251909283303095,479,0.19354267325997077,B,3,female
age,0.0066575524748567145,0.004110789549917618,1.6195313318800606,0.1060478454976679,479,0.19354267325997077,B,3,female
smoke,-0.06175273233039405,0.2973490364304247,-0.2076775935503772,0.8355765826484503,479,0.19354267325997077,B,3,female
drink,0.048287699692472416,0.06579239472793631,0.7339404484690207,0.4633750503555616,479,0.19354267325997077,B,3,female
factor(occ_f)2,-0.15650052681860285,0.06983023129113893,-2.241157216938245,0.025512729487309885,479,0.19354267325997077,B,3,female
factor(occ_f)3,0.07015814085393443,0.1439374673536441,0.48742097623241404,0.6262022336635911,479,0.19354267325997077,B,3,female
factor(occ_f)4,-0.23710866512237697,0.09404863787820544,-2.5211281148955784,0.012049471931547033,479,0.19354267325997077,B,3,female
factor(occ_f)6,-0.1844081356369466,0.15676782852610663,-1.1763136440091535,0.24010414252856896,479,0.19354267325997077,B,3,female
factor(occ_f)7,-0.313157814764638,0.11920169838255357,-2.6271254437971328,0.008910953399958791,479,0.19354267325997077,B,3,female
factor(occ_f)8,0.49842099474200013,0.1943332869926811,2.5647741694441235,0.010654217211994726,479,0.19354267325997077,B,3,female
factor(occ_f)11,-0.4981548850941849,0.10123622000417058,-4.920717951279321,1.2199343255937312e-6,479,0.19354267325997077,B,3,female
factor(occ_f)12,-0.42668509565803064,0.418149467370821,-1.0204128641867674,0.30809214306728794,479,0.19354267325997077,B,3,female
factor(occ_f)13,0.14641111145752353,0.2997378104863415,0.48846393860008264,0.6254640590298093,479,0.19354267325997077,B,3,female
factor(wu_f)2,0.24505489170196587,0.13208494341541624,1.8552825580675867,0.06422296392122345,479,0.19354267325997077,B,3,female
factor(wu_f)3,0.13451764232527796,0.14198084982954787,0.9474351117546507,0.34393596325108755,479,0.19354267325997077,B,3,female
factor(wu_f)4,-0.13621468630710523,0.16631012555105637,-0.8190402469829656,0.4132058346061217,479,0.19354267325997077,B,3,female
factor(wu_f)5,-0.11079920015920103,0.16100808524746735,-0.6881592311895647,0.4917143250403422,479,0.19354267325997077,B,3,female
factor(wu_f)7,0.09832765928423177,0.14662179822717164,0.6706210159275614,0.5028130394262762,479,0.19354267325997077,B,3,female
factor(wu_f)8,0.2463126415968527,0.1632570343672477,1.5087413694087504,0.13208095985312954,479,0.19354267325997077,B,3,female
factor(wu_f)9,0.11035961049131535,0.2554470999973402,0.4320253018823249,0.6659341772439642,479,0.19354267325997077,B,3,female
(Intercept),3.5443673223831733,0.8112224846029297,4.369168002188746,1.566013603683543e-5,471,0.19189012891167145,B,4,female
height,0.016757111635997496,0.004983817185842357,3.3623046374172403,8.422523067436896e-4,471,0.19189012891167145,B,4,female
weight,-0.004150255697216902,0.003258490435641457,-1.2736743529523034,0.20346848415147967,471,0.19189012891167145,B,4,female
edu_years,0.02464733101729709,0.012052842541401208,2.044939269108854,0.041470537597645026,471,0.19189012891167145,B,4,female
hlth_exc,0.2257412396013897,0.13129703637201892,1.7193170983827175,0.08627796393105017,471,0.19189012891167145,B,4,female
hlth_good,0.22452098314909555,0.1219624932330694,1.8409018805481259,0.06632629303201477,471,0.19189012891167145,B,4,female
hlth_fair,0.19944512470594256,0.136448689824836,1.4616858905862513,0.1445593952689589,471,0.19189012891167145,B,4,female
married,-0.03545601615205528,0.08653521801134816,-0.4097293213891898,0.682209029826419,471,0.19189012891167145,B,4,female
divorced,-0.034307002652326224,0.14411994778016185,-0.2380447896404844,0.8119600086240333,471,0.19189012891167145,B,4,female
widowed,-0.0724180878205589,0.1848197825786992,-0.39183082465602476,0.6953777842984673,471,0.19189012891167145,B,4,female
separated,0.18124221981234337,0.3046030595877171,0.5950111599589849,0.5521497211700463,471,0.19189012891167145,B,4,female
province_f23,-0.04415089661606304,0.10245047784264488,-0.43094866462092074,0.6667221454837223,471,0.19189012891167145,B,4,female
province_f32,0.17641743909874513,0.09413290279486454,1.874131508333446,0.06159172288955333,471,0.19189012891167145,B,4,female
province_f37,0.06219948804898075,0.1376353167440924,0.45191517352068344,0.6515584898613818,471,0.19189012891167145,B,4,female
province_f41,-0.04697399637300876,0.12923607781075125,-0.3634743267417619,0.7164296307379173,471,0.19189012891167145,B,4,female
province_f42,-2.3072092680806268e-4,0.09606694389684894,-0.002401668226854362,0.9980848642188096,471,0.19189012891167145,B,4,female
province_f43,0.1330019124186538,0.11698672987872377,1.1368974289351659,0.25621579528603183,471,0.19189012891167145,B,4,female
province_f45,0.06977257659635736,0.09559018926838489,0.729913573038961,0.4658413823924672,471,0.19189012891167145,B,4,female
province_f52,0.062431370323093135,0.11213138897550844,0.5567697938418412,0.5779750514128348,471,0.19189012891167145,B,4,female
age,0.0066139223555271515,0.004283586282422637,1.544015205825751,0.12332196111751506,471,0.19189012891167145,B,4,female
smoke,0.0013563270786287815,0.28848722086957457,0.004701515285635403,0.9962509327990285,471,0.19189012891167145,B,4,female
drink,0.040248333402631085,0.06739462236661634,0.597203930955891,0.5506862966288867,471,0.19189012891167145,B,4,female
factor(occ_f)2,-0.15854865448820427,0.06964804150893182,-2.2764266022881867,0.023312403057863453,471,0.19189012891167145,B,4,female
factor(occ_f)3,0.07416508829589913,0.14351833556887242,0.5167638546108163,0.605587307740878,471,0.19189012891167145,B,4,female
factor(occ_f)4,-0.23722637295150542,0.09354890227486568,-2.535854159512061,0.011571223579243558,471,0.19189012891167145,B,4,female
factor(occ_f)6,-0.18656251905448265,0.1597315049093176,-1.1679757175041798,0.2434652506243621,471,0.19189012891167145,B,4,female
factor(occ_f)7,-0.2881113854624767,0.12766352482211404,-2.256802683961063,0.024522834417379454,471,0.19189012891167145,B,4,female
factor(occ_f)8,0.5720233127497528,0.19979889098157033,2.862995434757027,0.004402227500089149,471,0.19189012891167145,B,4,female
factor(occ_f)11,-0.4724709338894175,0.10428251751571502,-4.530682085021756,7.632275549023161e-6,471,0.19189012891167145,B,4,female
factor(occ_f)12,-0.4559108404519198,0.42690608322493534,-1.0679417754084848,0.28614734973118133,471,0.19189012891167145,B,4,female
factor(occ_f)13,0.17383127003025545,0.3005457995789436,0.57838529193816135,0.5633075204218856,471,0.19189012891167145,B,4,female
factor(wu_f)2,0.251151562757358,0.13639937430814023,1.841295563350465,0.06626848806950678,471,0.19189012891167145,B,4,female
factor(wu_f)3,0.1289002271711534,0.14605090391627404,0.8825705539285637,0.3779626066992332,471,0.19189012891167145,B,4,female
factor(wu_f)4,-0.12432967693248388,0.17131774778147124,-0.7257256095327368,0.4684027102897935,471,0.19189012891167145,B,4,female
factor(wu_f)5,-0.11496743667001828,0.1650066454087574,-0.6967442819361541,0.4863401948838244,471,0.19189012891167145,B,4,female
factor(wu_f)7,0.10065568566882632,0.151218853104097,0.6656292096034898,0.5060058530569473,471,0.19189012891167145,B,4,female
factor(wu_f)8,0.2650143556656487,0.16855306977889187,1.5722902941684471,0.11662043721617005,471,0.19189012891167145,B,4,female
factor(wu_f)9,0.09933943101685189,0.2530848180344064,0.3925143822864431,0.694873130960225,471,0.19189012891167145,B,4,female
calories,-1.6081356642275234e-4,2.701891498428079e-4,-0.5951888390644529,0.5520310693290416,471,0.19189012891167145,B,4,female
carbs,1.3656146120068362e-4,0.0011809959120211145,0.11563245885159516,0.9079979422578648,471,0.19189012891167145,B,4,female
fat,5.177756133109114e-4,0.0023492635753590853,0.22039911517028027,0.8256651807057414,471,0.19189012891167145,B,4,female
protein,0.004459593908458353,0.0026367871282345643,1.6912984217441291,0.09150607614094683,471,0.19189012891167145,B,4,female
(Intercept),3.4244654405340973,0.8325079276505024,4.113432829641152,4.6799434102995125e-5,471,0.19491431262012615,B,5,female
height,0.017523598197336017,0.005115891054823597,3.4253266947140366,6.736226992495656e-4,471,0.19491431262012615,B,5,female
weight,-0.0042913826458514815,0.0033543234967924346,-1.2793586098523615,0.20146718006228148,471,0.19491431262012615,B,5,female
edu_years,0.02525990865871554,0.012160253560562795,2.0772518050640447,0.0383769546705683,471,0.19491431262012615,B,5,female
hlth_exc,0.23550304296197913,0.13234872883323465,1.7794129572541915,0.07588494472246421,471,0.19491431262012615,B,5,female
hlth_good,0.2230998703510032,0.12203256114377549,1.8281995252738563,0.06821877258704129,471,0.19491431262012615,B,5,female
hlth_fair,0.19674548391044874,0.13245299009228442,1.4853985838550687,0.1381778858774437,471,0.19491431262012615,B,5,female
married,-0.047087473426421056,0.08754650407837158,-0.5378566959597653,0.5909568566490457,471,0.19491431262012615,B,5,female
divorced,-0.040904744505628025,0.14027887619793736,-0.2915958953642479,0.7707375502464564,471,0.19491431262012615,B,5,female
widowed,-0.0773169454236868,0.18041545295143863,-0.4285494626920775,0.6684677347952863,471,0.19491431262012615,B,5,female
separated,0.18921029109682763,0.29815908047672657,0.6345950986778578,0.5260331747181789,471,0.19491431262012615,B,5,female
province_f23,-0.047764128162427914,0.1023498157149544,-0.46667527272791237,0.6409707910129754,471,0.19491431262012615,B,5,female
province_f32,0.1778336030622475,0.10013465060888123,1.7759447102567203,0.07645577550315828,471,0.19491431262012615,B,5,female
province_f37,0.05558688262443536,0.138392947235225,0.40165979361618004,0.6881358399885964,471,0.19491431262012615,B,5,female
province_f41,-0.0513393924227754,0.12973766458199298,-0.3957169461018731,0.6925119536536297,471,0.19491431262012615,B,5,female
province_f42,0.006341565427860813,0.09723433204666358,0.06521940650363538,0.9480299040504363,471,0.19491431262012615,B,5,female
province_f43,0.13459243394883066,0.1185399122231663,1.1354187077129219,0.25683832464366213,471,0.19491431262012615,B,5,female
province_f45,0.07202726916725577,0.09623773855102749,0.7484306079061203,0.4546134658376252,471,0.19491431262012615,B,5,female
province_f52,0.05133832510654518,0.11334144520436411,0.45295280128092497,0.6508133329297723,471,0.19491431262012615,B,5,female
age,0.0073958624998883005,0.004328635144241589,1.7085899488958,0.08825533416567224,471,0.19491431262012615,B,5,female
smoke,0.01659302619625154,0.2894173631561117,0.05733251804696065,0.9543071988707659,471,0.19491431262012615,B,5,female
drink,0.04573685362526262,0.06911199597327038,0.6617787980389355,0.5084707971089184,471,0.19491431262012615,B,5,female
factor(occ_f)2,-0.17014566830532898,0.07407904668920116,-2.2968123364110715,0.022113827358976657,471,0.19491431262012615,B,5,female
factor(occ_f)3,0.06381810683379407,0.14865354891658342,0.4293076572938427,0.6679163814030533,471,0.19491431262012615,B,5,female
factor(occ_f)4,-0.24851844706575021,0.10050570500130476,-2.4726800042099497,0.013799823457370465,471,0.19491431262012615,B,5,female
factor(occ_f)6,-0.21928918332773656,0.16663494105195067,-1.3159856026796337,0.18888657342534665,471,0.19491431262012615,B,5,female
factor(occ_f)7,-0.30733825004645365,0.13185121504914457,-2.3309474238208594,0.02022194281592495,471,0.19491431262012615,B,5,female
factor(occ_f)8,0.6049637687058267,0.20423119552844862,2.962151629874573,0.003225993919646042,471,0.19491431262012615,B,5,female
factor(occ_f)11,-0.4928876300632186,0.11113212857633638,-4.435149730121973,1.1725488416316816e-5,471,0.19491431262012615,B,5,female
factor(occ_f)12,-0.4843114280917221,0.4263193002223614,-1.1360297970068747,0.2565827810852057,471,0.19491431262012615,B,5,female
factor(occ_f)13,0.1612380200381714,0.3038129817890762,0.5307147149824947,0.5958930414158483,471,0.19491431262012615,B,5,female
factor(wu_f)2,0.2607319704924221,0.13697471071587616,1.9035044434826591,0.057648433402558145,471,0.19491431262012615,B,5,female
factor(wu_f)3,0.13817111872846302,0.14707735113627765,0.9394452487823066,0.34803454537119494,471,0.19491431262012615,B,5,female
factor(wu_f)4,-0.13056520623021423,0.16756400514228492,-0.7791960219579759,0.4362968886835631,471,0.19491431262012615,B,5,female
factor(wu_f)5,-0.09718994895305304,0.16796007624178877,-0.5786491119064638,0.5631317570588138,471,0.19491431262012615,B,5,female
factor(wu_f)7,0.09882859136724154,0.15218503558223548,0.6493975638875349,0.516431412565818,471,0.19491431262012615,B,5,female
factor(wu_f)8,0.27764311715374995,0.16902439686931853,1.642621552250887,0.10119914985702122,471,0.19491431262012615,B,5,female
factor(wu_f)9,0.10754103897244356,0.2553440863625445,0.42116126715287955,0.6738497330076703,471,0.19491431262012615,B,5,female
calories,-1.5515614475695197e-4,2.67443867781562e-4,-0.5801447086596788,0.5621237563467727,471,0.19491431262012615,B,5,female
carbs,4.151486284760708e-5,0.0011646956217931798,0.03564438817387352,0.9715826100253211,471,0.19491431262012615,B,5,female
fat,4.985287748839732e-4,0.002326331165413457,0.2142982831919247,0.8304169947563795,471,0.19491431262012615,B,5,female
