term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,gender
factor(occ_f)13,-0.05505528455001736,0.2619183199015778,-0.21020020505135237,0.833584733511892,672,0.19473915310941858,A,male
factor(wu_f)2,-0.018356706285911233,0.07816392872699537,-0.23484881818090345,0.8144083943191514,672,0.19473915310941858,A,male
factor(wu_f)3,0.02260917171877989,0.09879406978795305,0.2288515066471819,0.8190644487642593,672,0.19473915310941858,A,male
factor(wu_f)4,-0.42432863277644217,0.11322654803581436,-3.747607254106378,1.9626712435689674e-4,672,0.19473915310941858,A,male
factor(wu_f)5,-0.24739920697018125,0.12217711824932069,-2.0249225920137204,0.04332977491669652,672,0.19473915310941858,A,male
factor(wu_f)7,0.16593448234068658,0.09396747287043464,1.765871500763699,0.07793986014157432,672,0.19473915310941858,A,male
factor(wu_f)8,0.12534025384836178,0.1195197246618264,1.0486993189032539,0.2947503246487997,672,0.19473915310941858,A,male
factor(wu_f)9,0.09149950202957093,0.30253283514238205,0.30244486350219874,0.7624206459390686,672,0.19473915310941858,A,male
calories,1.4250031792455503e-4,1.3328095401593203e-4,1.069172403339197,0.2854337066182612,672,0.19473915310941858,A,male
carbs,-0.0011363852896823694,5.749115190585857e-4,-1.9766264059958196,0.04855389639539437,672,0.19473915310941858,A,male
fat,-0.0020447586272862197,0.001293542455144895,-1.5807433448770554,0.1144781538283766,672,0.19473915310941858,A,male
protein,0.004634429804242485,0.0015404181119163013,3.008553176823655,0.002738052275556788,672,0.19473915310941858,A,male
diet_guide,0.1812266771246103,0.06008881407953472,3.015980260231715,0.0026728830541587895,672,0.19473915310941858,A,male
diet_hifat,0.038757584563636614,0.0997332540415866,0.3886124536503696,0.6977044869759679,672,0.19473915310941858,A,male
diet_hlthy,-0.2779790026234396,0.14399531476683172,-1.9304725509546234,0.054032129055686544,672,0.19473915310941858,A,male
height:consu,0.012077638262918399,0.010119904849453678,1.1934537372226783,0.23317631074981232,672,0.19473915310941858,A,male
bmi_under:consu,-0.05132360712593398,0.13161237921690902,-0.38996033223704635,0.6967080599852902,672,0.19473915310941858,A,male
bmi_over:consu,0.0927040663216499,0.13413918795018553,0.6911035301337657,0.489775094178713,672,0.19473915310941858,A,male
province_f21:cohort_f2,0.013094739306119969,0.20684630818016572,0.06330661359792937,0.949544010997263,672,0.19473915310941858,A,male
province_f23:cohort_f2,-0.017902364499258163,0.23500480722968747,-0.07617871613052096,0.9393030047109299,672,0.19473915310941858,A,male
province_f32:cohort_f2,-0.0045463440489560865,0.21656136629686285,-0.020993329173606835,0.9832581475785932,672,0.19473915310941858,A,male
province_f37:cohort_f2,-0.21958904131320603,0.25630836982738747,-0.8567376924174958,0.3919412760806721,672,0.19473915310941858,A,male
province_f41:cohort_f2,-0.14534278000400155,0.3365507935736725,-0.43185986418476635,0.6660026608677829,672,0.19473915310941858,A,male
province_f42:cohort_f2,0.14445049734484025,0.22744181997702057,0.6351096617123214,0.5256056473134694,672,0.19473915310941858,A,male
province_f43:cohort_f2,-0.1789060428991085,0.13042437631582363,-1.371722433741114,0.17067660189626682,672,0.19473915310941858,A,male
province_f45:cohort_f2,0.1504142622671005,0.2263079312150415,0.6646442369895309,0.5065404208511547,672,0.19473915310941858,A,male
province_f52:cohort_f2,0.277119841437104,0.2121038084506707,1.3065293049726365,0.19188691043915931,672,0.19473915310941858,A,male
